"","admin2","year","date","iso","household","individual","male","female","infant","child","youth","adult","elderly","fatalities","event","percent_adult","admin2pop","individual_norm"
"180","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"181","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"182","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"183","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"184","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"185","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"186","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"187","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"188","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"189","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"190","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"191","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"192","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"193","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"194","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"195","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"196","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"197","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"198","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"199","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"200","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"201","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"202","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"203","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"204","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"205","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"206","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"207","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"208","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"209","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"210","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"211","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"212","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"213","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"214","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"215","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"216","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"217","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"218","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"219","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"220","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"221","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"222","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"223","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"224","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"225","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"226","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"227","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"228","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"229","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"230","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"231","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"232","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"233","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"234","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"235","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"236","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"237","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"238","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"239","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"240","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"241","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"242","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"243","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"244","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"245","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"246","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"247","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"248","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"249","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"250","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"251","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"252","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"253","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"254","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"255","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"256","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"257","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"258","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"259","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"260","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"261","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"262","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"263","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"264","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"265","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"266","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"267","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"268","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"269","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"270","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"271","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"272","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"273","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"274","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"275","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"276","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"277","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"278","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"279","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"280","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"281","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"282","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"283","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"284","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"285","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"286","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"287","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"288","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"289","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"290","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"291","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"292","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"293","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"294","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"295","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"296","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"297","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"298","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"299","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"300","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"301","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"302","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"303","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"304","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"305","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"306","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"307","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"308","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"309","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"310","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"311","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"312","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"313","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"314","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"315","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"316","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"317","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"318","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"319","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"320","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"321","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"322","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"323","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"324","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"325","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"326","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"327","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"328","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"329","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"330","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"331","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"332","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"333","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"334","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"335","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"336","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"337","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"338","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"339","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"340","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"341","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"342","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"343","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"344","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"345","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"346","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"347","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"348","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"349","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"350","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"351","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"352","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"353","El Salam",2017,Dec 2017,"SDN",1430,10170,5043,5127,1564,NA,4477,3707,421,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"354","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"355","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"356","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"357","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"358","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
"359","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,413750.074262567,0.0245800560111709
"360","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,55467.0729438663,0.183352022384383
"361","El Salam",2017,Dec 2017,"SDN",1430,10170,797,633,10170,NA,1564,4477,3707,3,4,53.6716242373753,122082.154297967,0.0833045587906156
