"","year","admin2","iso","date","household","individual","male","female","infant","child","youth","adult","elderly","admin2pop","percent_adult","individual_norm"
"421",2016,"NANGERE","NGA",Nov 2016,407,2324,961,1363,281,371,814,669,189,2145215.36891417,51.4150816569066,0.00108334111049014
"422",2016,"NGURU","NGA",Nov 2016,2101,11207,4758,6449,1326,2007,2680,3715,1479,1691614.70272033,51.4150816569066,0.00662503109128676
"423",2016,"JALINGO","NGA",Oct 2016,250,2038,959,1079,106,423,644,655,210,NA,51.4150816569066,NA
"424",2016,"WUKARI","NGA",Nov 2016,2493,15257,7214,8043,993,2128,6119,5568,449,NA,51.4150816569066,NA
"425",2016,"DONGA","NGA",Jan 2016,50,180,100,80,21,41,42,65,11,NA,51.4150816569066,NA
"426",2016,"HAWUL","NGA",Dec 2016,4182,29111,13393,15718,2153,4762,9155,12571,470,2754746.26965783,51.4150816569066,0.0105675794248796
"427",2016,"SARDAUNA","NGA",Nov 2016,108,547,258,289,48,110,155,233,1,NA,51.4150816569066,NA
"428",2016,"GASHAKA","NGA",Dec 2016,148,649,320,329,49,150,196,226,28,NA,51.4150816569066,NA
"429",2016,"DIKWA","NGA",Nov 2016,13614,70791,32333,38458,3884,10523,24094,26990,5300,2238075.61420472,51.4150816569066,0.0316302986148906
"430",2016,"JAMA'ARE","NGA",Dec 2016,119,775,355,420,35,144,275,296,25,NA,51.4150816569066,NA
"431",2016,"MUNICIPAL","NGA",Jan 2016,1363,8478,4024,4454,674,1637,2440,2854,873,NA,51.4150816569066,NA
"432",2016,"ZING","NGA",Nov 2016,74,384,218,166,38,59,113,113,61,NA,51.4150816569066,NA
"433",2016,"YALMALTU/ DEBA","NGA",Dec 2016,526,3429,1619,1810,111,394,976,1898,50,NA,51.4150816569066,NA
"434",2016,"JAMA'ARE","NGA",Nov 2016,122,785,362,423,35,134,281,292,43,NA,51.4150816569066,NA
"435",2016,"GOMBI","NGA",Nov 2016,331,2841,1297,1544,229,419,728,1127,338,2069894.63112128,51.4150816569066,0.00137253363397586
"436",2016,"SHANI","NGA",Dec 2016,152,854,436,418,67,197,231,330,29,2664073.43186386,51.4150816569066,0.000320561734442327
"437",2016,"TARMUWA","NGA",Nov 2016,89,579,267,312,119,134,144,120,62,NA,51.4150816569066,NA
"438",2016,"NANGERE","NGA",Dec 2016,391,2308,1084,1224,334,443,507,689,335,2145215.36891417,51.4150816569066,0.00107588265189813
"439",2016,"YORRO","NGA",Dec 2016,42,272,114,158,1,79,116,75,1,NA,51.4150816569066,NA
"440",2016,"SONG","NGA",Oct 2016,64,123,53,70,19,25,16,44,19,2740600.58800149,51.4150816569066,4.48806734328603e-05
"441",2016,"HAWUL","NGA",Nov 2016,4330,30147,13907,16240,2266,5074,9370,12967,470,2754746.26965783,51.4150816569066,0.0109436576181459
"442",2016,"KIRFI","NGA",Dec 2016,67,471,217,254,36,81,147,192,15,NA,51.4150816569066,NA
"443",2016,"MAIHA","NGA",Nov 2016,1732,15588,7064,8524,1267,3373,6003,4281,664,2320875.98095672,51.4150816569066,0.00671642954121757
"444",2016,"TAKUM","NGA",Nov 2016,58,223,90,133,36,52,36,79,20,NA,51.4150816569066,NA
"445",2016,"MAKURDI","NGA",Mar 2016,6,38,16,22,7,4,6,16,5,NA,51.4150816569066,NA
"446",2016,"MAKURDI","NGA",Aug 2016,4,29,14,15,5,6,6,7,5,NA,51.4150816569066,NA
"447",2016,"MUBI NORTH","NGA",Nov 2016,2380,12099,4217,7882,259,2670,4053,4769,348,2118461.15725876,51.4150816569066,0.00571122107126845
"448",2016,"WASE","NGA",Jan 2016,385,2953,1355,1598,149,376,891,1372,165,NA,51.4150816569066,NA
"449",2016,"JOS SOUTH","NGA",Mar 2016,105,573,284,289,15,146,214,181,17,NA,51.4150816569066,NA
"450",2016,"MUBI NORTH","NGA",Dec 2016,2260,11124,5706,5418,44,3606,3157,4274,43,2118461.15725876,51.4150816569066,0.00525098133703531
"451",2016,"NGANZAI","NGA",Oct 2016,146,804,344,460,61,128,253,298,64,2493695.5293492,51.4150816569066,0.000322413057463285
"452",2016,"WASE","NGA",Aug 2016,254,1899,914,985,268,400,499,535,197,NA,51.4150816569066,NA
"453",2016,"KONDUGA","NGA",Nov 2016,16445,89733,34839,54894,5347,15979,30147,31635,6625,2039364.08189473,51.4150816569066,0.0440004807364415
"454",2016,"WASE","NGA",Mar 2016,239,1772,772,1000,168,285,522,580,217,NA,51.4150816569066,NA
"455",2017,"GANJUWA","NGA",Feb 2017,166,1040,520,520,69,217,379,301,74,NA,51.5020537323442,NA
"456",2017,"BAMA","NGA",Sep 2017,13387,57691,24463,33228,4928,7256,16765,23416,5326,2500683.78143371,51.5020537323442,0.0230700900403026
"457",2017,"BIU","NGA",Sep 2017,5849,41572,19150,22422,3681,10224,12021,12838,2808,2410072.67329813,51.5020537323442,0.0172492723811144
"458",2017,"GUJBA","NGA",Sep 2017,3050,19830,7973,11857,2625,3947,5289,5563,2406,1902920.11699408,51.5020537323442,0.0104208262989642
"459",2017,"GUYUK","NGA",Apr 2017,52,251,110,141,25,44,49,133,0,2367976.57793088,51.5020537323442,0.000105997670052683
"460",2017,"FIKA","NGA",Jun 2017,708,4809,2179,2630,526,788,1489,1483,523,2192123.23626524,51.5020537323442,0.00219376352590157
"461",2017,"BILLIRI","NGA",Nov 2017,53,440,176,264,3,67,148,222,0,NA,51.5020537323442,NA
"462",2017,"BILLIRI","NGA",May 2017,80,608,261,347,4,50,248,306,0,NA,51.5020537323442,NA
"463",2017,"GANJUWA","NGA",Apr 2017,138,854,428,426,33,188,340,239,54,NA,51.5020537323442,NA
"464",2017,"GWOZA","NGA",Sep 2017,13105,75639,30107,45532,6857,13077,26759,24812,4134,3199268.68850804,51.5020537323442,0.0236425906557019
"465",2017,"DAMATURU","NGA",Feb 2017,3627,21872,10373,11499,2414,3195,4949,10597,717,1984821.33559198,51.5020537323442,0.0110196316453222
"466",2017,"JADA","NGA",Apr 2017,93,546,231,315,53,119,151,157,66,2807346.09118739,51.5020537323442,0.000194489735951674
"467",2017,"GUBIO","NGA",Feb 2017,1119,6030,3720,2310,117,267,2597,2892,157,1909513.99776785,51.5020537323442,0.00315787158776989
"468",2017,"MAFA","NGA",Jun 2017,2333,6876,3241,3635,421,1366,2076,2416,597,2517732.76743442,51.5020537323442,0.0027310285225412
"469",2017,"ITAS/GADAU","NGA",Jun 2017,314,1405,695,710,113,256,498,459,79,NA,51.5020537323442,NA
"470",2017,"BAUCHI","NGA",Apr 2017,1355,11160,5111,6049,1511,2378,3043,3418,810,NA,51.5020537323442,NA
"471",2017,"JALINGO","NGA",Nov 2017,1375,7827,3299,4528,288,1242,3525,2532,240,NA,51.5020537323442,NA
"472",2017,"KATAGUM","NGA",Jun 2017,448,2639,1145,1494,166,442,959,985,87,NA,51.5020537323442,NA
"473",2017,"GUJBA","NGA",May 2017,2922,18995,7575,11420,2552,3530,5088,5233,2592,1902920.11699408,51.5020537323442,0.00998202700700077
"474",2017,"IBI","NGA",Jun 2017,528,3936,1884,2052,148,411,1190,1967,220,NA,51.5020537323442,NA
"475",2017,"FUNE","NGA",Jun 2017,476,3569,1729,1840,155,504,1100,1709,101,3478894.50794027,51.5020537323442,0.00102590061062618
"476",2017,"JERE","NGA",Jun 2017,46940,268239,117993,150246,15905,50122,82388,103520,16304,2428520.89128178,51.5020537323442,0.110453651423366
"477",2017,"BIU","NGA",Nov 2017,5918,41091,18982,22109,3689,10102,11853,12643,2804,2410072.67329813,51.5020537323442,0.017049693337159
"478",2017,"GEIDAM","NGA",Apr 2017,915,5946,2029,3917,667,1238,2055,1638,348,2021443.14488109,51.5020537323442,0.00294146289251671
"479",2017,"FIKA","NGA",May 2017,718,4953,2250,2703,521,800,1526,1585,521,2192123.23626524,51.5020537323442,0.00225945326342077
"480",2017,"BURSARI","NGA",Jun 2017,147,1107,454,653,159,223,285,398,42,2052699.8019793,51.5020537323442,0.000539289768008251
"481",2017,"MISAU","NGA",Apr 2017,499,1946,1053,893,236,473,604,465,168,NA,51.5020537323442,NA
"482",2017,"KATAGUM","NGA",Nov 2017,678,3608,1647,1961,228,570,1265,1421,124,NA,51.5020537323442,NA
"483",2017,"MICHIKA","NGA",Feb 2017,5400,26999,12223,14776,1890,4648,7382,10896,2183,3090551.25850183,51.5020537323442,0.00873598194682199
"484",2017,"ARDO - KOLA","NGA",Jun 2017,1164,5964,2553,3411,331,822,1792,2747,272,NA,51.5020537323442,NA
"485",2017,"KONDUGA","NGA",Apr 2017,19258,101267,41501,59766,6903,16260,37708,34280,6116,2039364.08189473,51.5020537323442,0.0496561653208655
"486",2017,"DIKWA","NGA",Feb 2017,13602,76712,35164,41548,4775,12411,23384,32575,3567,2238075.61420472,51.5020537323442,0.0342758750031146
"487",2017,"KALA BALGE","NGA",Nov 2017,8471,49976,22626,27350,4997,8499,13992,18989,3499,NA,51.5020537323442,NA
"488",2017,"DARAZO","NGA",Sep 2017,271,1779,853,926,84,235,460,939,61,NA,51.5020537323442,NA
"489",2017,"JAMA'ARE","NGA",Nov 2017,99,599,293,306,24,136,201,209,29,NA,51.5020537323442,NA
"490",2017,"ARDO - KOLA","NGA",May 2017,1129,5775,2484,3291,323,815,1723,2659,255,NA,51.5020537323442,NA
"491",2017,"ITAS/GADAU","NGA",May 2017,315,1411,699,712,113,257,500,462,79,NA,51.5020537323442,NA
"492",2017,"HAWUL","NGA",Nov 2017,3988,26219,12514,13705,2056,4541,8023,11141,458,2754746.26965783,51.5020537323442,0.00951775497031773
"493",2017,"DAMBOA","NGA",Feb 2017,9949,56243,30850,25393,2713,8292,16520,25127,3591,1705535.5690914,51.5020537323442,0.0329767382277244
"494",2017,"MOBBAR","NGA",May 2017,1782,8910,4236,4674,899,2119,2571,2785,536,2096926.0803119,51.5020537323442,0.0042490768194722
"495",2017,"DEMSA","NGA",Sep 2017,678,4068,1853,2215,372,913,1662,858,263,1854137.45866004,51.5020537323442,0.00219401208955666
"496",2017,"MAFA","NGA",Nov 2017,2213,10556,4506,6050,624,2191,2756,4675,310,2517732.76743442,51.5020537323442,0.0041926610069728
"497",2017,"CHIBOK","NGA",Sep 2017,3341,16713,8150,8563,611,2835,5561,7284,422,2309320.18535738,51.5020537323442,0.00723719478397648
"498",2017,"KALA BALGE","NGA",Sep 2017,8452,49913,22801,27112,4991,8485,13976,18967,3494,NA,51.5020537323442,NA
"499",2017,"GIADE","NGA",Feb 2017,164,1007,507,500,53,174,338,405,37,NA,51.5020537323442,NA
"500",2017,"JAMA'ARE","NGA",Jun 2017,137,871,424,447,33,182,309,310,37,NA,51.5020537323442,NA
"501",2017,"TAFAWA BALEWA","NGA",Nov 2017,1471,7915,3616,4299,585,1393,2050,3689,198,NA,51.5020537323442,NA
"502",2017,"GUBIO","NGA",May 2017,1100,5918,2785,3133,380,1074,1975,2352,137,1909513.99776785,51.5020537323442,0.00309921791980468
"503",2017,"FUNAKAYE","NGA",May 2017,748,4516,2213,2303,565,923,1342,1378,308,NA,51.5020537323442,NA
"504",2017,"BADE","NGA",May 2017,1541,11557,4620,6937,1279,2521,3299,4090,368,2596799.86806283,51.5020537323442,0.00445047773690058
"505",2017,"BAYO","NGA",Apr 2017,191,1430,665,765,116,275,406,563,70,1648553.92583694,51.5020537323442,0.000867426887036172
"506",2017,"BILLIRI","NGA",Jun 2017,100,615,257,358,3,56,252,304,0,NA,51.5020537323442,NA
"507",2017,"ALKALERI","NGA",Nov 2017,42,281,134,147,21,56,81,114,9,NA,51.5020537323442,NA
"508",2017,"BAMA","NGA",Apr 2017,8722,44365,19143,25222,1701,9412,16931,13800,2521,2500683.78143371,51.5020537323442,0.0177411475730707
"509",2017,"GASSOL","NGA",Sep 2017,1620,7282,2984,4298,590,1223,2004,2866,599,NA,51.5020537323442,NA
"510",2017,"GASSOL","NGA",Jun 2017,1616,7263,2941,4322,573,1186,1982,2944,578,NA,51.5020537323442,NA
"511",2017,"GWOZA","NGA",Nov 2017,14198,81426,33123,48303,7552,13306,24644,31486,4438,3199268.68850804,51.5020537323442,0.0254514415411518
"512",2017,"BOGORO","NGA",May 2017,469,2244,1111,1133,134,359,704,923,124,NA,51.5020537323442,NA
"513",2017,"WUKARI","NGA",Nov 2017,2776,16639,7901,8738,1026,2409,6700,6085,419,NA,51.5020537323442,NA
"514",2017,"GOMBE","NGA",Jun 2017,1115,6343,3128,3215,198,1797,1887,2381,80,NA,51.5020537323442,NA
"515",2017,"FUNAKAYE","NGA",Apr 2017,824,4560,2243,2317,574,1060,1249,1371,306,NA,51.5020537323442,NA
"516",2017,"NAFADA","NGA",Jun 2017,413,1705,871,834,39,218,735,680,33,NA,51.5020537323442,NA
"517",2017,"MUBI NORTH","NGA",Apr 2017,2283,11427,5532,5895,559,2816,3664,3782,606,2118461.15725876,51.5020537323442,0.00539400968521238
"518",2017,"FIKA","NGA",Nov 2017,655,4281,1918,2363,263,772,1416,1613,217,2192123.23626524,51.5020537323442,0.00195290115499784
"519",2017,"GOMBI","NGA",Sep 2017,311,2251,994,1257,232,397,666,652,304,2069894.63112128,51.5020537323442,0.00108749497010899
"520",2017,"BILLIRI","NGA",Sep 2017,51,424,164,260,4,57,156,207,0,NA,51.5020537323442,NA
"521",2017,"FIKA","NGA",Apr 2017,755,5145,2424,2721,541,803,1724,1487,590,2192123.23626524,51.5020537323442,0.00234703958011303
"522",2017,"YUNUSARI","NGA",Jun 2017,369,2409,985,1424,112,340,885,1036,36,2056066.47603776,51.5020537323442,0.00117165472423945
"523",2017,"KUKAWA","NGA",Apr 2017,3213,16485,7503,8982,1254,2914,5147,6165,1005,2164406.62404778,51.5020537323442,0.0076164061858074
"524",2017,"FUNE","NGA",Sep 2017,467,3503,1696,1807,140,475,1105,1687,96,3478894.50794027,51.5020537323442,0.00100692906669194
"525",2017,"DAMBAM","NGA",Jun 2017,471,3123,1555,1568,218,781,838,970,316,NA,51.5020537323442,NA
"526",2017,"KALA BALGE","NGA",May 2017,8162,48974,24420,24554,5387,9306,12244,18610,3427,NA,51.5020537323442,NA
"527",2017,"BALI","NGA",Apr 2017,550,2569,1190,1379,104,626,735,1031,73,NA,51.5020537323442,NA
"528",2017,"JAMA'ARE","NGA",Sep 2017,126,789,379,410,29,174,271,277,38,NA,51.5020537323442,NA
"529",2017,"GIREI","NGA",Apr 2017,4481,17551,8058,9493,438,3505,6621,6695,292,1682082.69921777,51.5020537323442,0.0104340886498398
"530",2017,"POTISKUM","NGA",May 2017,2144,14479,6613,7866,1049,1734,3784,6722,1190,2059039.28090307,51.5020537323442,0.00703192024275014
"531",2017,"DEMSA","NGA",Nov 2017,687,4122,1981,2141,214,655,1104,1804,345,1854137.45866004,51.5020537323442,0.00222313614384281
"532",2017,"KALTUNGO","NGA",Sep 2017,140,1065,547,518,78,213,335,437,2,NA,51.5020537323442,NA
"533",2017,"KALTUNGO","NGA",Nov 2017,143,1078,552,526,75,220,338,443,2,NA,51.5020537323442,NA
"534",2017,"GANJUWA","NGA",May 2017,138,854,428,426,33,182,340,245,54,NA,51.5020537323442,NA
"535",2017,"NUMAN","NGA",May 2017,162,1260,605,655,50,213,361,582,54,3596980.54585688,51.5020537323442,0.000350293804466446
"536",2017,"GANJUWA","NGA",Nov 2017,146,952,477,475,35,210,386,273,48,NA,51.5020537323442,NA
"537",2017,"GANJUWA","NGA",Sep 2017,143,863,429,434,33,186,338,253,53,NA,51.5020537323442,NA
"538",2017,"DUKKU","NGA",Jun 2017,181,961,510,451,27,137,312,455,30,NA,51.5020537323442,NA
"539",2017,"DUKKU","NGA",Sep 2017,186,986,517,469,35,197,281,442,31,NA,51.5020537323442,NA
"540",2017,"NINGI","NGA",Sep 2017,668,3794,1806,1988,251,762,1039,1606,136,NA,51.5020537323442,NA
"541",2017,"ARDO - KOLA","NGA",Apr 2017,1129,5775,2484,3291,323,815,1723,2659,255,NA,51.5020537323442,NA
"542",2017,"BOGORO","NGA",Jun 2017,415,2041,1006,1035,119,333,636,842,111,NA,51.5020537323442,NA
"543",2017,"BOGORO","NGA",Sep 2017,415,2041,1007,1034,119,336,636,833,117,NA,51.5020537323442,NA
"544",2017,"ARDO - KOLA","NGA",Sep 2017,1164,5964,2521,3443,336,767,1809,2761,291,NA,51.5020537323442,NA
"545",2017,"ARDO - KOLA","NGA",Nov 2017,1136,5794,2533,3261,441,778,1479,2792,304,NA,51.5020537323442,NA
"546",2017,"GANYE","NGA",Jun 2017,76,488,228,260,74,108,119,128,59,1966109.91724828,51.5020537323442,0.000248205858542738
"547",2017,"KARIM-LAMIDO","NGA",May 2017,49,232,114,118,8,36,61,124,3,NA,51.5020537323442,NA
"548",2017,"WUKARI","NGA",Apr 2017,2614,15807,7497,8310,935,2248,6441,5761,422,NA,51.5020537323442,NA
"549",2017,"MICHIKA","NGA",Jun 2017,5225,26179,11908,14271,1807,4313,7140,11047,1872,3090551.25850183,51.5020537323442,0.00847065711270243
"550",2017,"BAMA","NGA",Nov 2017,13639,47732,20685,27047,2220,9998,14880,18436,2198,2500683.78143371,51.5020537323442,0.0190875793070622
"551",2017,"MAGUMERI","NGA",Nov 2017,3472,18858,8921,9937,630,2419,8007,7390,412,3085702.5805426,51.5020537323442,0.0061114120715691
"552",2017,"BIU","NGA",Apr 2017,6181,43703,19858,23845,3912,10797,12810,13131,3053,2410072.67329813,51.5020537323442,0.0181334780831291
"553",2017,"BALANGA","NGA",Jun 2017,322,1848,920,928,85,323,587,801,52,NA,51.5020537323442,NA
"554",2017,"GULANI","NGA",Jun 2017,379,2464,990,1474,257,351,414,1373,69,2462016.16959457,51.5020537323442,0.00100080577472639
"555",2017,"NAFADA","NGA",Apr 2017,437,1814,923,891,42,231,773,730,38,NA,51.5020537323442,NA
"556",2017,"BALANGA","NGA",Nov 2017,330,1863,838,1025,103,324,602,755,79,NA,51.5020537323442,NA
"557",2017,"DARAZO","NGA",Nov 2017,271,1781,854,927,86,235,460,939,61,NA,51.5020537323442,NA
"558",2017,"KATAGUM","NGA",Sep 2017,568,3200,1454,1746,200,495,1161,1239,105,NA,51.5020537323442,NA
"559",2017,"NGANZAI","NGA",Nov 2017,4317,22144,10172,11972,1791,3618,6644,8831,1260,2493695.5293492,51.5020537323442,0.00887999346326738
"560",2017,"GUYUK","NGA",Sep 2017,50,243,96,147,17,40,52,134,0,2367976.57793088,51.5020537323442,0.000102619258258176
"561",2017,"KWAMI","NGA",Apr 2017,208,1235,607,628,60,210,451,485,29,NA,51.5020537323442,NA
"562",2017,"AKKO","NGA",Apr 2017,1265,6509,3001,3508,297,1117,2087,2846,162,NA,51.5020537323442,NA
"563",2017,"AKKO","NGA",May 2017,1269,6517,3199,3318,336,1060,1936,2939,246,NA,51.5020537323442,NA
"564",2017,"AKKO","NGA",Jun 2017,1276,6563,3048,3515,305,1128,2098,2866,166,NA,51.5020537323442,NA
"565",2017,"KUKAWA","NGA",Sep 2017,1716,9122,4207,4915,482,1895,2525,3665,555,2164406.62404778,51.5020537323442,0.00421455002893146
"566",2017,"AKKO","NGA",Nov 2017,1275,6587,3060,3527,325,1097,2014,2969,182,NA,51.5020537323442,NA
"567",2017,"GIREI","NGA",Sep 2017,3996,15375,6915,8460,358,3082,5533,6174,228,1682082.69921777,51.5020537323442,0.00914045427561319
"568",2017,"KIRFI","NGA",May 2017,63,437,209,228,30,76,150,168,13,NA,51.5020537323442,NA
"569",2017,"KALTUNGO","NGA",May 2017,117,924,479,445,74,193,287,368,2,NA,51.5020537323442,NA
"570",2017,"DEMSA","NGA",Jun 2017,668,4008,2064,1944,246,481,1846,1114,321,1854137.45866004,51.5020537323442,0.00216165202923872
"571",2017,"BALI","NGA",Jun 2017,855,4380,1883,2497,206,943,1106,2025,100,NA,51.5020537323442,NA
"572",2017,"MOBBAR","NGA",Apr 2017,1398,9493,4776,4717,977,1941,3094,2854,627,2096926.0803119,51.5020537323442,0.00452710283358581
"573",2017,"JERE","NGA",Feb 2017,50950,306568,136073,170495,23421,62293,96718,107069,17067,2428520.89128178,51.5020537323442,0.126236509268073
"574",2017,"MOBBAR","NGA",Nov 2017,1578,7845,3356,4489,312,1726,2117,3451,239,2096926.0803119,51.5020537323442,0.00374119053296963
"575",2017,"KARASAWA","NGA",Sep 2017,576,4381,1653,2728,348,522,1104,1973,434,NA,51.5020537323442,NA
"576",2017,"GANJUWA","NGA",Jun 2017,142,854,429,425,33,188,334,246,53,NA,51.5020537323442,NA
"577",2017,"GASSOL","NGA",May 2017,1444,6759,2861,3898,526,1137,1895,2746,455,NA,51.5020537323442,NA
"578",2017,"DAMATURU","NGA",Jun 2017,3343,19524,8445,11079,2616,3505,4565,8423,415,1984821.33559198,51.5020537323442,0.0098366536321905
"579",2017,"NGURU","NGA",May 2017,2025,11120,4341,6779,1250,2149,3178,4047,496,1691614.70272033,51.5020537323442,0.00657360094004719
"580",2017,"BADE","NGA",Jun 2017,1534,11504,4587,6917,1322,2585,3220,4018,359,2596799.86806283,51.5020537323442,0.00443006800080508
"581",2017,"GANYE","NGA",Nov 2017,98,683,338,345,72,123,188,213,87,1966109.91724828,51.5020537323442,0.000347386478247315
"582",2017,"GWOZA","NGA",Apr 2017,10570,62555,24827,37728,4107,8667,24367,22609,2805,3199268.68850804,51.5020537323442,0.0195529060202731
"583",2017,"NINGI","NGA",Nov 2017,644,3684,1765,1919,230,744,1019,1584,107,NA,51.5020537323442,NA
"584",2017,"BILLIRI","NGA",Feb 2017,51,410,171,239,6,42,152,207,3,NA,51.5020537323442,NA
"585",2017,"BURSARI","NGA",Feb 2017,141,1059,422,637,148,198,260,407,46,2052699.8019793,51.5020537323442,0.000515905929829031
"586",2017,"KONDUGA","NGA",Sep 2017,20034,109885,48207,61678,6248,18173,38963,40438,6063,2039364.08189473,51.5020537323442,0.0538819924188858
"587",2017,"GEIDAM","NGA",May 2017,883,5739,1943,3796,571,1234,2013,1581,340,2021443.14488109,51.5020537323442,0.00283906080392758
"588",2017,"BADE","NGA",Feb 2017,1566,11745,4800,6945,1209,2348,3321,4391,476,2596799.86806283,51.5020537323442,0.00452287453663557
"589",2017,"BAMA","NGA",Jun 2017,11753,56749,23586,33163,2714,8508,16333,25244,3950,2500683.78143371,51.5020537323442,0.0226933930716599
"590",2017,"TAKUM","NGA",Apr 2017,63,225,98,127,18,34,49,116,8,NA,51.5020537323442,NA
"591",2017,"GEIDAM","NGA",Nov 2017,769,4999,1931,3068,350,747,1957,1655,290,2021443.14488109,51.5020537323442,0.00247298570462345
"592",2017,"DARAZO","NGA",Feb 2017,276,1831,886,945,82,223,505,970,51,NA,51.5020537323442,NA
"593",2017,"TAKUM","NGA",Jun 2017,99,416,185,231,44,69,102,164,37,NA,51.5020537323442,NA
"594",2017,"TAKUM","NGA",Sep 2017,62,239,112,127,27,62,49,78,23,NA,51.5020537323442,NA
"595",2017,"BALANGA","NGA",Sep 2017,349,1936,899,1037,77,310,592,886,71,NA,51.5020537323442,NA
"596",2017,"GIADE","NGA",Apr 2017,163,1001,505,496,44,184,334,409,30,NA,51.5020537323442,NA
"597",2017,"NGANZAI","NGA",Apr 2017,3682,19648,8989,10659,1470,3165,5850,7894,1269,2493695.5293492,51.5020537323442,0.00787906934457539
"598",2017,"GIADE","NGA",Jun 2017,152,919,458,461,46,180,315,350,28,NA,51.5020537323442,NA
"599",2017,"HAWUL","NGA",Feb 2017,4093,28673,13196,15477,2096,4660,9067,12386,464,2754746.26965783,51.5020537323442,0.0104085811153713
"600",2017,"BAUCHI","NGA",May 2017,1353,11153,5146,6007,1515,2735,2986,3095,822,NA,51.5020537323442,NA
"601",2017,"DONGA","NGA",Feb 2017,553,2399,1046,1353,302,360,585,910,242,NA,51.5020537323442,NA
"602",2017,"KATAGUM","NGA",Feb 2017,571,3339,1425,1914,222,579,1279,1150,109,NA,51.5020537323442,NA
"603",2017,"DONGA","NGA",Apr 2017,534,2359,1025,1334,274,352,593,896,244,NA,51.5020537323442,NA
"604",2017,"GUYUK","NGA",Feb 2017,53,253,112,141,25,44,49,135,0,2367976.57793088,51.5020537323442,0.00010684227300131
"605",2017,"DAMBAM","NGA",Feb 2017,478,3156,1598,1558,213,802,854,958,329,NA,51.5020537323442,NA
"606",2017,"DAMBAM","NGA",May 2017,471,3123,1560,1563,218,781,833,975,316,NA,51.5020537323442,NA
"607",2017,"KIRFI","NGA",Apr 2017,66,466,223,243,33,81,159,180,13,NA,51.5020537323442,NA
"608",2017,"GIREI","NGA",Jun 2017,4177,15888,7120,8768,388,3202,5809,6261,228,1682082.69921777,51.5020537323442,0.00944543333534585
"609",2017,"MOBBAR","NGA",Feb 2017,1220,6100,2732,3368,391,1345,1601,2686,77,2096926.0803119,51.5020537323442,0.0029090200447565
"610",2017,"ALKALERI","NGA",Feb 2017,30,185,94,91,9,35,59,81,1,NA,51.5020537323442,NA
"611",2017,"DAMBOA","NGA",Apr 2017,15555,88788,43329,45459,3550,10089,25247,45561,4341,1705535.5690914,51.5020537323442,0.0520587207966004
"612",2017,"ALKALERI","NGA",May 2017,39,283,132,151,14,60,85,116,8,NA,51.5020537323442,NA
"613",2017,"ALKALERI","NGA",Jun 2017,39,282,133,149,14,60,85,115,8,NA,51.5020537323442,NA
"614",2017,"ALKALERI","NGA",Sep 2017,39,282,133,149,14,60,84,116,8,NA,51.5020537323442,NA
"615",2017,"BAYO","NGA",Feb 2017,143,1140,534,606,100,197,318,472,53,1648553.92583694,51.5020537323442,0.000691515140714151
"616",2017,"GASSOL","NGA",Apr 2017,1405,6601,2812,3789,486,1062,1919,2792,342,NA,51.5020537323442,NA
"617",2017,"IBI","NGA",Nov 2017,510,3765,1786,1979,148,411,1175,1811,220,NA,51.5020537323442,NA
"618",2017,"FUNAKAYE","NGA",Sep 2017,441,3154,1579,1575,482,628,854,937,253,NA,51.5020537323442,NA
"619",2017,"FUNAKAYE","NGA",Nov 2017,467,3592,1734,1858,340,634,1276,1072,270,NA,51.5020537323442,NA
"620",2017,"KONDUGA","NGA",May 2017,19626,107517,43880,63637,7247,17384,38384,37780,6722,2039364.08189473,51.5020537323442,0.0527208461473481
"621",2017,"DAMATURU","NGA",May 2017,3378,19750,8583,11167,2714,3781,4833,7969,453,1984821.33559198,51.5020537323442,0.00995051778507285
"622",2017,"GIREI","NGA",Feb 2017,4653,18122,8315,9807,484,3686,6859,6790,303,1682082.69921777,51.5020537323442,0.0107735487728561
"623",2017,"KURMI","NGA",May 2017,81,407,183,224,49,96,122,106,34,NA,51.5020537323442,NA
"624",2017,"BADE","NGA",Sep 2017,1529,11465,4532,6933,1341,2617,3243,3904,360,2596799.86806283,51.5020537323442,0.00441504951575367
"625",2017,"GWOZA","NGA",Jun 2017,12758,72764,31308,41456,5864,12502,25743,25764,2891,3199268.68850804,51.5020537323442,0.022743947784496
"626",2017,"KURMI","NGA",Jun 2017,86,432,180,252,39,99,142,111,41,NA,51.5020537323442,NA
"627",2017,"ITAS/GADAU","NGA",Nov 2017,196,873,390,483,50,238,296,252,37,NA,51.5020537323442,NA
"628",2017,"USSA","NGA",Jun 2017,143,1053,434,619,33,165,317,496,42,NA,51.5020537323442,NA
"629",2017,"DAMBOA","NGA",Sep 2017,14790,77251,30724,46527,5075,9652,18988,39581,3955,1705535.5690914,51.5020537323442,0.0452942767069669
"630",2017,"JADA","NGA",May 2017,82,492,208,284,41,106,134,152,59,2807346.09118739,51.5020537323442,0.000175254487341069
"631",2017,"BIU","NGA",May 2017,6029,42699,19490,23209,3922,10595,12342,12817,3023,2410072.67329813,51.5020537323442,0.0177168931348312
"632",2017,"GEIDAM","NGA",Jun 2017,869,5648,2170,3478,355,764,2203,2001,325,2021443.14488109,51.5020537323442,0.00279404346063478
