data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7721402,566,NIG19881,19881,"21 February 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Teachers (Nigeria); Journalists (Nigeria)",7,37,"Western Africa",Nigeria,Rivers,Tai,,Ogoni,4.7339,7.23,2,Blueprint,National,"On 21 February 2021, unidentified gunmen abducted a lecturer with the University of Port Harcourt along Andoni-Ogoni Road (Tai LGA, Rivers). Unidentified gunmen also abducted three journalists in the same area. Reason for abduction unknown.",0,1614633910,NGA
7721403,566,NIG19877,19877,"21 February 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Ikuru Communal Group (Nigeria)",7,37,"Western Africa",Nigeria,Rivers,Andoni,,Ikuru,4.4798,7.4902,1,Blueprint,National,"On 21 February 2021, unidentified gunmen abducted the traditional ruler of Ikuru Town at his palace in Ikuru (Andoni LGA, Rivers). Reason for abduction unknown.",0,1614633910,NGA
7721405,566,NIG19874,19874,"21 February 2021",2021,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)","Refugees/IDPs (Nigeria)",7,27,"Western Africa",Nigeria,Borno,Damboa,,Damboa,11.156,12.7576,2,Blueprint,National,"On 21 February 2021, Boko Haram attacked and killed five civilian IDPs outside Damboa town (Damboa LGA, Borno).",5,1614633910,NGA
7721438,566,NIG19883,19883,"21 February 2021",2021,2,Battles,"Government regains territory","Military Forces of Nigeria (2015-)","Civilian JTF: Civilian Joint Task Force",1,"Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Gwoza,,"Sambisa Forest Reserve",11.25,13.4167,2,"CKN Nigeria",National,"Around 21 February 2021 (as reported), Nigerian Armed Forces with CJTF regained a farm area of Boko Haram (assumed JAS) in Sambisa Forest Reserve (Gwoza LGA, Borno). Residents around the area reportedly carted away food items from the farm after its capture. No reported fatalities.",0,1614633910,NGA
7721809,566,NIG19868,19868,"20 February 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Nganzai,,Gajiram,12.493,13.2091,2,Telegram,"New media","On 20 February 2021, ISWAP militants clashed with Nigerian military troops between Monguno (Monguno LGA, Borno) and Gajiram (Nganzai LGA, Borno), allegedly killing a number of soldiers. Unknown fatalities coded as 3.",3,1614633911,NGA
7721304,566,NIG19869,19869,"20 February 2021",2021,1,"Violence against civilians",Attack,"Niger Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Niger,Shiroro,,Gurmana,10.0198,6.6542,1,"Daily Independent (Nigeria); Daily Post (Nigeria)",National,"On 20 February 2021, a Niger communal militia dressed in military uniform attacked Gurmana (Shiroro LGA, Niger). 15 people reportedly drowned in a river while trying to escape the attack. Unknown reason for attack.",0,1614633910,NGA
7721581,566,NIG19871,19871,"20 February 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Kaduna Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Kaduna,Igabi,,"Sabon Birni",10.8121,7.3022,2,"Inside Arewa (Nigeria)",Subnational,"On 20 February 2021, Nigeria military troops clashed with a Kaduna communal militia following an attack on Baka village in Sabon Birni (Igabi LGA, Kaduna). Two reported fatalities. Nigerian military also rescued some kidnapped victims.",2,1614633911,NGA
7721404,566,NIG19872,19872,"20 February 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Government of Nigeria (2015-)",7,37,"Western Africa",Nigeria,Delta,Sapele,,Sapele,5.8941,5.6767,1,Blueprint,National,"On 20 February 2021, unidentified gunmen attacked and killed a Special Advisor to the state's governor in Sapele (Sapele LGA, Delta). Unknown reason for attack.",1,1614633910,NGA
7721525,566,NIG19865,19865,"19 February 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Kunduru Communal Group (Nigeria)",7,37,"Western Africa",Nigeria,Katsina,Kankia,,Kunduru,12.3976,7.6504,1,"EONS Intelligence",National,"On 19 February 2021, unidentified armed men invaded Kunduru community (Kankia LGA, Katsina) and abducted the traditional ruler. Reason for abduction unknown.",0,1614633910,NGA
7721527,566,NIG19864,19864,"19 February 2021",2021,1,Battles,"Armed clash","Kubwa Communal Militia (Nigeria)",,4,"Unidentified Armed Group (Nigeria)",,3,34,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Kubwa,9.1413,7.3526,1,"EONS Intelligence",National,"On 19 February 2021, unidentified gunmen clashed with local militiamen at Gbazango extension in Kubwa (Abuja Municipal LGA, FCT), injuring three and abducting two residents.",0,1614633910,NGA
7721808,566,NIG19863,19863,"19 February 2021",2021,1,Battles,"Armed clash","Islamic State (West Africa)",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Damboa,,Kafa,11.3152,12.4731,2,Telegram,"New media","On 19 February 2021, ISWAP fighters claimed an IED attack between Kafa and Gorigi (Damboa LGA, Borno), killing and injuring troops inside the vehicle. Unknown fatalities coded as 3. ISWAP fighters also clashed with Nigerian military troops in the same area, allegedly killing 10 soldiers and injuring another 20 and seized weapons and ammunition. Property damage also reported.",13,1614633911,NGA
7721302,566,NIG19861,19861,"19 February 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Labour Group (Nigeria)",7,37,"Western Africa",Nigeria,Edo,Oredo,,"Benin City",6.3351,5.6275,2,"Daily Champion; Inside Arewa (Nigeria)",National,"On 19 February 2021, unidentified gunmen attacked players and officials of Adamawa United along Benin-Ore Expressway (Oredo LGA, Edo) [coded to Benin City] and abducted the team's driver. Gunmen demanded ransom. Driver was later freed. No reported fatalities.",0,1614633910,NGA
7721303,566,NIG19862,19862,"19 February 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Dikwa,,Dikwa,12.024,13.9165,2,"Telegram; Daily Post (Nigeria)","New media-National","On 19 February 2021, 2021, Nigerian military troops clashed with ISWAP fighters in Dikwa LGA (Borno) following an attack on a Nigerian military base. Military sources report Nigerian military troops destroyed ISWAP gun trucks and makeship camps in the area. ISWAP sources report 15 soldiers were killed and others wounded, while the military is yet to release fatality figures. ISWAP fighters also set the barracks, 3 armored vehicles, and 5 four-wheel-drive vehicles ablaze. Four vehicles and weapons and ammunitions were also seized by the group.",15,1614633910,NGA
7721574,566,NIG19866,19866,"19 February 2021",2021,1,Riots,"Mob violence","Rioters (Nigeria)","Vigilante Group (Nigeria)",5,"Civilians (Nigeria)",,7,57,"Western Africa",Nigeria,Benue,Makurdi,,Makurdi,7.7411,8.5121,2,HumAngle,National,"On 19 February 2021, residents attempted to lynch a suspected thief at Lorchia Ayu Road (Makurdi LGA, Benue) for attempting to dispossess a motorcycle rider of his vehicle. Police forces rescued the victim. [size=no report]",0,1614633911,NGA
7721934,566,NIG19867,19867,"19 February 2021",2021,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Farmers (Nigeria)",7,47,"Western Africa",Nigeria,Bayelsa,Ogbia,,Otuaka,4.7832,6.3132,1,"Vanguard (Nigeria)",National,"On 19 February 2021, a Fulani pastoralist attacked two farmers on their palm farm in Otuaka (Ogbia LGA, Bayelsa), critically injuring one farmer over a missing cow.",0,1614633911,NGA
7708494,566,NIG19858,19858,"18 February 2021",2021,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"IPOB: Indigenous Peoples of Biafra",,2,12,"Western Africa",Nigeria,Imo,Orlu,,Orlu,5.7946,7.035,2,"EONS Intelligence",National,"On 18 February 2021, Nigerian Airforce conducted air strikes against the Indigenous People of Biafra (IPOB) security outfit, Eastern Security Network (ESN), in Orlu forest (Orlu LGA, Imo), killing a number of ESN members. Event related to government directive to dismantle the formation of the ESN in the area. Unknown fatalities coded as 3.",3,1614037122,NGA
7708495,566,NIG19856,19856,"18 February 2021",2021,2,"Violence against civilians",Attack,"Niger Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Niger,Shiroro,,Gurmana,10.0198,6.6542,2,"EONS Intelligence",National,"Around 18 February 2021 (as reported), a Niger communal militia attacked Sarkin Zama, Bakin Kogi (Lagbe), Siyiko and other villages in Gurmana (Shiroro LGA, Niger), killing a yet to be specified number of residents. Unknown fatalities coded as 3.",3,1614037122,NGA
7708458,566,NIG19845,19845,"17 February 2021",2021,2,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Kaduna Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Kaduna,Birnin-Gwari,,"Birnin Gwari",10.6637,6.54,2,"Daily Post (Nigeria)",National,"Around 17 February 2021 (as reported), Nigerian military clashed with a Kaduna communal militia following an attack at Ungwan Danko village (Birnin Gwari LGA, Kaduna), killing several militiamen. Four kidnapped victims were rescued. Unknown fatalities coded as 3.",3,1614037122,NGA
7721524,566,NIG19860,19860,"17 February 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Katsina Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Katsina,Faskari,,"Mai Gora",11.5552,7.0228,2,"EONS Intelligence",National,"On 17 February 2021, a Katsina communal militia abducted 13 passengers between Funtua (Funtua LGA, Katsina) and Mai Gora (Faskari LGA, Katsina). Reason for abduction unknown.",0,1614633910,NGA
7708471,566,NIG19853,19853,"17 February 2021",2021,1,Battles,"Armed clash","Police Forces of Nigeria (2015-)",,1,"Katsina Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Katsina,Zango,,Zango,13.0531,8.4857,2,"Daily Trust (Nigeria)",National,"On 17 February 2021, Nigerian police clashed with a Katsina communal group between Zango village (Zango LGA, Katsina) and Pauwa village (Kankara LGA, Katsina), recovering weapons and ammunition. No reported fatalities.",0,1614037122,NGA
7708472,566,NIG19847,19847,"17 February 2021",2021,1,Battles,"Armed clash","Police Forces of Nigeria (2015-)",,1,"Katsina Communal Militia (Nigeria)",,4,14,"Western Africa",Nigeria,Katsina,"Dan Musa",,"Dan Musa",12.2616,7.3341,1,"Daily Trust (Nigeria)",National,"On 17 February 2021, a Katsina communal militia attacked Dan Musa town (Dan Musa LGA, Katsina) but were repelled by Nigerian police operatives. One reported fatality. Nigerian police also recovered weapons and ammunition.",1,1614037122,NGA
7708242,566,NIG19842,19842,"17 February 2021",2021,2,Battles,"Armed clash","Police Forces of Nigeria (2015-)",,1,"IPOB: Indigenous Peoples of Biafra",,2,12,"Western Africa",Nigeria,Delta,"Oshimili North",,Akwukwu-Igbo,6.3554,6.5911,2,"Daily Champion; Daily Independent (Nigeria)",National,"Around 17 February 2021 (as reported), Nigerian police clashed with suspected IPOB members along Ugbolu-Illah road (Oshimili North LGA, Delta) [coded to Akwukwu-Igbo]. Five reported fatalities. IPOB members also seized police weapons.",5,1614037121,NGA
7708755,566,NIG19851,19851,"17 February 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Mobbar,,Karetu,12.8847,12.5081,2,Telegram,"New media","On 17 February 2021, ISWAP fighters clashed with Nigerian military troops near Karetu (Mobbar LGA, Borno), killing three soldiers and injuring others. ISWAP fighters also seized weapons and ammunition and set three vehicles ablaze.",3,1614037122,NGA
7708244,566,NIG19850,19850,"17 February 2021",2021,1,"Violence against civilians",Attack,"Niger Communal Militia (Nigeria)",,4,"Civilians (Nigeria)","Students (Nigeria); Teachers (Nigeria); Labour Group (Nigeria)",7,47,"Western Africa",Nigeria,Niger,Rafi,,Kagara,10.1844,6.2534,1,"Amnesty International; Business Day (Nigeria); EONS Intelligence",Other-National,"On 17 February 2021, a Niger communal militia attacked the Government Science College in Kagara (Rafi LGA, Niger), killing one and abducting 42 persons, including 27 students and at least 3 staff of the college. Gunmen demanded ransom.",1,1614037121,NGA
7721301,566,NIG19844,19844,"17 February 2021",2021,1,Riots,"Violent demonstration","Rioters (Nigeria)","Women (Nigeria)",5,"Police Forces of Nigeria (2015-)","Civilians (Nigeria)",1,15,"Western Africa",Nigeria,Gombe,Billiri,,Billiri,9.8647,11.2253,1,"Undisclosed Source; Nigeria Punch; Daily Independent (Nigeria)","Local partner-Other","On 17 February 2021, women residents staged demonstrations along Gombe-Numan-Yola road in Billiri town (Billiri LGA, Gombe) over disagreement on the installation of the new monarch. Youth residents also burnt tires, barricaded the road and damaged properties. Four reported fatalities were reported in the violence, with too policemen also injured. 16 suspects arrested. [size=no report]",4,1614633910,NGA
7721452,566,NIG19859,19859,"17 February 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)","Police Forces of Nigeria (2015-)",1,"IPOB: Indigenous Peoples of Biafra",,2,12,"Western Africa",Nigeria,Anambra,Ihiala,,Lilu,5.8865,6.9464,2,"Daily Champion",National,"On 17 February 2021, Nigerian military and police forces clashed with IPOB members in a forest close to Lilu village (Ihiala LGA, Anambra). Reported fatalities. Unknown fatalities coded as 3.",3,1614633910,NGA
7708669,566,NIG19852,19852,"17 February 2021",2021,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Farmers (Nigeria)",7,47,"Western Africa",Nigeria,Edo,"Ovia North East",,Okada,6.7327,5.3899,2,"Nigeria Punch",National,"On 17 February 2021, suspected Fulani pastoralists attacked Ugboke, Oshodi, Okokodo, Ariyan and Yoruba Camp (Ovia North East LGA, Edo) [coded to Okada], killing seven residents including four farmers. Unknown reason for attack.",7,1614037122,NGA
7708443,566,NIG19828,19828,"16 February 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)","Civilian JTF: Civilian Joint Task Force",1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Yobe,Borsari,,Baiomari,12.7663,11.5076,1,"Daily Independent (Nigeria)",National,"On 16 February 2021, Nigerian military with CJTF members clashed with Boko Haram militants at Baiomari (Borsari LGA, Yobe), killing two militants and recovering weapons and ammunition.",2,1614037122,NGA
7708452,566,NIG19839,19839,"16 February 2021",2021,2,Battles,"Armed clash","Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)","MNJTF: Multinational Joint Task Force",1,12,"Western Africa",Nigeria,Borno,Gwoza,,"Sambisa Forest Reserve",11.25,13.4167,2,"Daily Post (Nigeria)",National,"Around 16 February 2021 (as reported), Nigerian military troops with MNJTF forces clashed with Boko Haram fighters (assumed JAS) following IED attacks at Garin Bello, Kwoche, Lawanti, Alfa Bula Hassan, Alfa Cross located in the in Sambisa [Sambisa Forest Reserve] axis (Gwoza LGA, Borno). One Nigerian soldier and eighty-one Boko Haram fighters were killed.",82,1614037122,NGA
7708470,566,NIG19831,19831,"16 February 2021",2021,2,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Zamfara,Maradun,,"Faru Magami",12.8507,6.1949,2,"Daily Trust (Nigeria)",National,"Around 16 February 2021 (as reported), the explosion of an explosive device planted by an unidentified group near Magamin Diddi village (Maradun LGA, Zamfara) [coded to Faru Magami] led to the death of at least seven children, including six girls.",7,1614037122,NGA
7708747,566,NIG19834,19834,"16 February 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Kaduna,Igabi,,Igabi,10.7889,7.7749,2,"Sun (Nigeria)",National,"On 16 February 2021, the explosion of an explosive device at Ungwan Mangworo (Igabi LGA, Kaduna) led to the injury of at least seven children.",0,1614037122,NGA
7708239,566,NIG19832,19832,"16 February 2021",2021,1,Battles,"Armed clash","Civilian JTF: Civilian Joint Task Force",,3,"Islamic State (West Africa)",,2,23,"Western Africa",Nigeria,Borno,Gubio,,Gubio,12.499,12.7848,1,"Telegram; Daily Independent (Nigeria)","New media-National","On 16 February 2021, CJTF members clashed with ISWAP militants following an attack on their headquarters in Gubio (Gubio LGA, Borno). Community sources report one CJTF member was killed and others injured. ISWAP sources on the other hand report that three CJTF members were killed and weapons and ammunition seized.",1,1614037121,NGA
7708240,566,NIG19838,19838,"16 February 2021",2021,1,Riots,"Mob violence","Rioters (Nigeria)","Labour Group (Nigeria)",5,"Civilians (Nigeria)","Government of Nigeria (2015-)",7,57,"Western Africa",Nigeria,Niger,Chanchaga,,Minna,9.6139,6.5569,1,"Daily Independent (Nigeria); Daily Post (Nigeria)",National,"On 16 February 2021, angry youths and traders attacked staff of Niger State Urban De-velopment Board in Minna (Chanchaga LGA, Niger) over the removal of illegal structures within Minna metropolis. Rioters also destroyed and vandalized the residence of the Deputy Governor in the area. Reported injuries. [size=no report]",0,1614037121,NGA
7708496,566,NIG19829,19829,"16 February 2021",2021,2,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Nigeria)",,7,27,"Western Africa",Nigeria,Yobe,Borsari,,Bayamari,12.7516,11.5189,1,"EONS Intelligence",National,"Around 16 February 2021 (as reported), Boko Haram militants attacked Bayamari town (Borsari LGA, Yobe). No reported fatalities.",0,1614037122,NGA
7708752,566,NIG19837,19837,"16 February 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa)",,2,12,"Western Africa",Nigeria,Borno,Guzamala,,Bindiri,12.8113,13.1644,1,Telegram,"New media","On 16 February 2021, ISWAP fighters clashed with Nigerian military troops at Bindiri in Borno State, killing four soldiers and injuring others.",4,1614037122,NGA
7708241,566,NIG19840,19840,"16 February 2021",2021,1,Battles,"Armed clash","Fuye Communal Militia (Nigeria)",,4,"Niger Communal Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Niger,Muya,,"Sarkin Pawa",10.0209,7.1124,2,"Blueprint; Daily Trust (Nigeria)",National,"On 16 February 2021, a Niger communal militia clashed with local militiamen at Fuye village (Munya LGA, Niger) [coded to Sarkin Pawa], killing five local militiamen and four residents and abducting at least 23 persons, including 15 women. Unknown reason for attack.",9,1614037121,NGA
7708804,566,NIG19830,19830,"16 February 2021",2021,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Yobe,Bursari,,Dapchi,12.4904,11.4944,2,"Undisclosed Source","Local partner-Other","On 16 February 2021, Nigerian military troops clashed with Boko Haram fighters at Ajiri (Bursari LGA, Yobe) [coded to Dapchi]. No reported fatalities.",0,1614037122,NGA
7708806,566,NIG19826,19826,"16 February 2021",2021,1,Battles,"Armed clash","Police Forces of Nigeria (2015-)",,1,"Unidentified Armed Group (Nigeria)",,3,13,"Western Africa",Nigeria,"Federal Capital Territory",Abaji,,Abaji,8.4667,6.95,2,"Undisclosed Source","Local partner-Other","On 16 February 2021, Nigerian police clashed with unidentified armed men at Kekeshi village of Abaji (Abaji LGA, FCT) following a distress call by residents about their kidnapping activities. Three kidnapped victims rescued. No reported fatalities.",0,1614037122,NGA
7708553,566,NIG19833,19833,"16 February 2021",2021,2,"Violence against civilians",Attack,"Kaduna Communal Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,"Western Africa",Nigeria,Kaduna,Igabi,,Igabi,10.7889,7.7749,2,"Inside Arewa (Nigeria)",Subnational,"Around 16 February 2021 (as reported), a Kaduna communal militia mounted a roadblock between Sabon Birni and Rikau (Igabi LGA, Kaduna), killing one and injuring another resident. Unknown reason for attack.",1,1614037122,NGA
