"","admin2","date","iso","household","individual","male","female","infant","child","youth","adult","elderly","fatalities","event","year","admin2pop","individual_norm"
"930","Nyirol",Nov 2019,"SSD",24,171,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00104012673324353
"931","Nyirol",Nov 2019,"SSD",331,2317,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.0140934131048261
"932","Nyirol",Mar 2020,"SSD",21,126,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.000766409171863656
"933","Nyirol",Mar 2020,"SSD",268,1378,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00838183999069935
"934","Nyirol",Mar 2020,"SSD",123,737,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00448288539415488
"935","Nyirol",Nov 2019,"SSD",117,655,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00398411117119599
"936","Nyirol",Nov 2019,"SSD",144,1152,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00700716957132486
"937","Nyirol",Mar 2020,"SSD",32,190,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00115569637027059
"938","Nyirol",Nov 2019,"SSD",465,3251,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.0197745731565773
"939","Nyirol",Nov 2019,"SSD",189,1321,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00803513107961817
"940","Nyirol",Nov 2019,"SSD",31,172,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00104620934571864
"941","Nyirol",Nov 2019,"SSD",86,901,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00548043384007265
"942","Nyirol",Nov 2019,"SSD",134,936,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00569332527670145
"943","Nyirol",Nov 2019,"SSD",196,1568,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00953753636096994
"944","Nyirol",Mar 2020,"SSD",158,947,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00576023401392764
"945","Nyirol",Mar 2020,"SSD",137,733,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00445855494425444
"946","Nyirol",Nov 2019,"SSD",114,912,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00554734257729884
"947","Nyirol",Mar 2020,"SSD",350,2100,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.0127734861977276
"948","Nyirol",Mar 2020,"SSD",137,734,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00446463755672955
"949","Nyirol",Mar 2020,"SSD",119,714,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00434298530722738
"950","Nyirol",Mar 2020,"SSD",194,1044,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00635024742401315
"951","Nyirol",Nov 2019,"SSD",102,816,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00496341177968844
"952","Nyirol",Nov 2019,"SSD",28,157,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.000954970158592016
"953","Nyirol",Mar 2020,"SSD",128,765,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00465319854345791
"954","Nyirol",Nov 2019,"SSD",38,492,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00299264533775332
"955","Nyirol",Mar 2020,"SSD",82,490,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00298048011280311
"956","Nyirol",Nov 2019,"SSD",148,1049,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00638066048638869
"957","Nyirol",Nov 2019,"SSD",203,1472,NA,NA,NA,NA,NA,NA,NA,3,2,2019,164403.042951077,0.00895360556335954
"958","Nyirol",Mar 2020,"SSD",19,114,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.000693417822162356
"959","Nyirol",Mar 2020,"SSD",73,438,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00266418426409747
"960","Nyirol",Mar 2020,"SSD",146,876,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00532836852819494
"961","Nyirol",Mar 2020,"SSD",25,150,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.000912391871266257
"962","Nyirol",Mar 2020,"SSD",140,840,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.00510939447909104
"963","Nyirol",Mar 2020,"SSD",107,644,NA,NA,NA,NA,NA,NA,NA,0,3,2020,164403.042951077,0.0039172024339698
"964","Panyikang",Apr 2018,"SSD",324,1281,NA,NA,NA,NA,NA,NA,NA,0,1,2018,33502.7977668922,0.0382356127065274
"965","Pibor",Mar 2020,"SSD",40,200,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000936541917845594
"966","Pibor",Mar 2020,"SSD",45,225,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00105360965757629
"967","Pibor",Mar 2020,"SSD",32,191,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000894397531542543
"968","Pibor",Mar 2020,"SSD",25,150,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000702406438384196
"969","Pibor",Mar 2020,"SSD",23,115,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000538511602761217
"970","Pibor",Mar 2020,"SSD",286,2113,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00989456536203871
"971","Pibor",Mar 2020,"SSD",42,213,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000997417142505558
"972","Pibor",Nov 2018,"SSD",138,701,NA,NA,NA,NA,NA,NA,NA,14,3,2018,213551.5732815,0.00328257942204881
"973","Pibor",Mar 2020,"SSD",706,4237,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.0198406405295589
"974","Pibor",Mar 2020,"SSD",48,300,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00140481287676839
"975","Pibor",Nov 2018,"SSD",173,505,NA,NA,NA,NA,NA,NA,NA,14,3,2018,213551.5732815,0.00236476834256013
"976","Pibor",Nov 2018,"SSD",957,4598,NA,NA,NA,NA,NA,NA,NA,14,3,2018,213551.5732815,0.0215310986912702
"977","Pibor",Apr 2018,"SSD",41,206,NA,NA,NA,NA,NA,NA,NA,10,1,2018,213551.5732815,0.000964638175380962
"978","Pibor",Apr 2018,"SSD",64,333,NA,NA,NA,NA,NA,NA,NA,10,1,2018,213551.5732815,0.00155934229321291
"979","Pibor",Nov 2018,"SSD",97,471,NA,NA,NA,NA,NA,NA,NA,14,3,2018,213551.5732815,0.00220555621652637
"980","Pibor",Mar 2020,"SSD",26,130,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000608752246599636
"981","Pibor",Mar 2020,"SSD",20,113,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000529146183582761
"982","Pibor",Mar 2020,"SSD",28,168,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000786695210990299
"983","Pibor",Jan 2019,"SSD",135,675,NA,NA,NA,NA,NA,NA,NA,10,1,2019,213551.5732815,0.00316082897272888
"984","Pibor",Jan 2019,"SSD",885,4354,NA,NA,NA,NA,NA,NA,NA,10,1,2019,213551.5732815,0.0203885175514986
"985","Pibor",Mar 2020,"SSD",100,500,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00234135479461399
"986","Pibor",Mar 2020,"SSD",27,150,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000702406438384196
"987","Pibor",Jan 2019,"SSD",167,451,NA,NA,NA,NA,NA,NA,NA,10,1,2019,213551.5732815,0.00211190202474182
"988","Pibor",Mar 2020,"SSD",280,1403,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00656984155368684
"989","Pibor",Mar 2020,"SSD",150,750,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00351203219192098
"990","Pibor",Nov 2018,"SSD",138,717,NA,NA,NA,NA,NA,NA,NA,14,3,2018,213551.5732815,0.00335750277547646
"991","Pibor",Mar 2020,"SSD",36,189,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000885032112364087
"992","Pibor",Mar 2020,"SSD",30,180,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000842887726061035
"993","Pibor",Mar 2020,"SSD",78,398,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00186371841651273
"994","Pibor",Mar 2020,"SSD",50,250,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00117067739730699
"995","Pibor",Mar 2020,"SSD",24,120,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000561925150707357
"996","Pibor",Mar 2020,"SSD",150,750,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00351203219192098
"997","Pibor",Mar 2020,"SSD",261,1554,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00727693070166027
"998","Pibor",Mar 2020,"SSD",37,204,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000955272756202506
"999","Pibor",Mar 2020,"SSD",22,122,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000571290569885813
"1000","Pibor",Mar 2020,"SSD",25,128,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00059938682742118
"1001","Pibor",Jan 2019,"SSD",218,1065,NA,NA,NA,NA,NA,NA,NA,10,1,2019,213551.5732815,0.00498708571252779
"1002","Pibor",Jan 2019,"SSD",72,332,NA,NA,NA,NA,NA,NA,NA,10,1,2019,213551.5732815,0.00155465958362369
"1003","Pibor",Mar 2020,"SSD",20,224,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00104892694798707
"1004","Pibor",Mar 2020,"SSD",35,190,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000889714821953315
"1005","Pibor",Mar 2020,"SSD",1552,8491,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.0397608871221347
"1006","Pibor",Mar 2020,"SSD",70,350,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00163894835622979
"1007","Pibor",Apr 2018,"SSD",156,767,NA,NA,NA,NA,NA,NA,NA,10,1,2018,213551.5732815,0.00359163825493785
"1008","Pibor",Mar 2020,"SSD",380,1899,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00889246550994392
"1009","Pibor",Mar 2020,"SSD",65,325,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00152188061649909
"1010","Pibor",Apr 2018,"SSD",665,4001,NA,NA,NA,NA,NA,NA,NA,10,1,2018,213551.5732815,0.0187355210665011
"1011","Pibor",Apr 2018,"SSD",101,619,NA,NA,NA,NA,NA,NA,NA,10,1,2018,213551.5732815,0.00289859723573211
"1012","Pibor",Mar 2020,"SSD",183,918,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00429872740291128
"1013","Pibor",Mar 2020,"SSD",90,455,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00213063286309873
"1014","Pibor",Mar 2020,"SSD",44,220,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00103019610963015
"1015","Pibor",Mar 2020,"SSD",210,1074,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00502923009883084
"1016","Pibor",Mar 2020,"SSD",20,234,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00109575404387935
"1017","Pibor",Mar 2020,"SSD",25,93,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000435491991798201
"1018","Pibor",Mar 2020,"SSD",23,153,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00071645456715188
"1019","Pibor",Mar 2020,"SSD",15,75,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.000351203219192098
"1020","Pibor",Mar 2020,"SSD",87,612,NA,NA,NA,NA,NA,NA,NA,12,6,2020,213551.5732815,0.00286581826860752
"1021","Pochalla",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,1,1,2019,92158.3697930751,0
"1022","Pochalla",Jan 2019,"SSD",111,577,NA,NA,NA,NA,NA,NA,NA,1,1,2019,92158.3697930751,0.00626096144382272
"1023","Pochalla",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,1,1,2019,92158.3697930751,0
"1024","Pochalla",Jan 2019,"SSD",176,1250,NA,NA,NA,NA,NA,NA,NA,1,1,2019,92158.3697930751,0.0135636079805518
"1025","Renk",Nov 2019,"SSD",135,673,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00338181239450167
"1026","Renk",Nov 2019,"SSD",900,4501,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.0226174406948767
"1027","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1028","Renk",Nov 2019,"SSD",988,4938,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.0248133575097314
"1029","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1030","Renk",Nov 2019,"SSD",22,112,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00056279790220533
"1031","Renk",Nov 2019,"SSD",9,43,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.000216074194596689
"1032","Renk",Nov 2019,"SSD",227,1198,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00601992756108916
"1033","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1034","Renk",Nov 2019,"SSD",11,57,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.000286423932372355
"1035","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1036","Renk",Nov 2019,"SSD",125,561,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00281901449229634
"1037","Renk",Nov 2019,"SSD",380,1900,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00954746441241185
"1038","Renk",Nov 2019,"SSD",100,1099,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.0055224544153898
"1039","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1040","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1041","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1042","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1043","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1044","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1045","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1046","Renk",Nov 2019,"SSD",256,1288,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.0064721758753613
"1047","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1048","Renk",Apr 2018,"SSD",445,2102,NA,NA,NA,NA,NA,NA,NA,2,1,2018,199005.71690322,0.0105625106288893
"1049","Renk",Oct 2019,"SSD",1124,5556,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.0279187959344001
"1050","Renk",Oct 2019,"SSD",256,1280,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00643197602520377
"1051","Renk",Nov 2019,"SSD",24,121,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.000608022733632544
"1052","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1053","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1054","Renk",Nov 2018,"SSD",575,2789,NA,NA,NA,NA,NA,NA,NA,0,1,2018,199005.71690322,0.0140146727611667
"1055","Renk",Nov 2019,"SSD",60,301,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00151251936217682
"1056","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1057","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1058","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1059","Renk",Nov 2018,"SSD",427,2376,NA,NA,NA,NA,NA,NA,NA,0,1,2018,199005.71690322,0.0119393554967845
"1060","Renk",Apr 2018,"SSD",427,2376,NA,NA,NA,NA,NA,NA,NA,2,1,2018,199005.71690322,0.0119393554967845
"1061","Renk",Oct 2019,"SSD",577,2950,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.0148236947455868
"1062","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1063","Renk",Apr 2018,"SSD",1280,6400,NA,NA,NA,NA,NA,NA,NA,2,1,2018,199005.71690322,0.0321598801260189
"1064","Renk",Nov 2019,"SSD",149,743,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00373356108338
"1065","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1066","Renk",Nov 2019,"SSD",309,1545,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00776359606167174
"1067","Renk",Nov 2018,"SSD",1280,6400,NA,NA,NA,NA,NA,NA,NA,0,1,2018,199005.71690322,0.0321598801260189
"1068","Renk",Oct 2019,"SSD",940,4694,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.023587262079927
"1069","Renk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0
"1070","Renk",Oct 2019,"SSD",647,3241,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.0162859642950667
"1071","Renk",Nov 2018,"SSD",820,4198,NA,NA,NA,NA,NA,NA,NA,0,1,2018,199005.71690322,0.0210948713701605
"1072","Renk",Nov 2019,"SSD",27,135,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.00067837247140821
"1073","Renk",Nov 2018,"SSD",309,1127,NA,NA,NA,NA,NA,NA,NA,0,1,2018,199005.71690322,0.00566315389094113
"1074","Renk",Apr 2018,"SSD",775,3994,NA,NA,NA,NA,NA,NA,NA,2,1,2018,199005.71690322,0.0200697751911436
"1075","Renk",Nov 2019,"SSD",26,129,NA,NA,NA,NA,NA,NA,NA,0,2,2019,199005.71690322,0.000648222583790068
"1076","Rubkona",Nov 2019,"SSD",550,3500,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.0226280900290137
"1077","Rubkona",Nov 2019,"SSD",80,965,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00623888767942806
"1078","Rubkona",Nov 2019,"SSD",30,285,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00184257304521969
"1079","Rubkona",Nov 2019,"SSD",72,390,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.0025214157460901
"1080","Rubkona",Nov 2019,"SSD",62,385,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00248908990319151
"1081","Rubkona",Mar 2018,"SSD",1504,4303,2054,2249,NA,699,2006,1395,203,0,1,2018,154675.007723246,0.0278196203985274
"1082","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1083","Rubkona",Nov 2019,"SSD",120,609,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00393728766504838
"1084","Rubkona",Mar 2018,"SSD",14635,35103,15958,19145,NA,6878,13411,13595,1219,0,1,2018,154675.007723246,0.226946812653848
"1085","Rubkona",Mar 2018,"SSD",3814,7953,4207,3746,NA,1660,2387,3734,172,0,1,2018,154675.007723246,0.0514174857144988
"1086","Rubkona",Nov 2019,"SSD",262,891,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00576046520452892
"1087","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1088","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1089","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1090","Rubkona",Nov 2019,"SSD",120,610,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.0039437528336281
"1091","Rubkona",Mar 2018,"SSD",2881,5691,2993,2698,NA,897,1788,2375,631,0,1,2018,154675.007723246,0.0367932743871763
"1092","Rubkona",Nov 2019,"SSD",20,124,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.000801680903885057
"1093","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1094","Rubkona",Nov 2019,"SSD",42,265,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00171326967362532
"1095","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1096","Rubkona",Nov 2019,"SSD",61,445,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.0028770000179746
"1097","Rubkona",Nov 2019,"SSD",75,470,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00303862923246755
"1098","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1099","Rubkona",Nov 2019,"SSD",182,940,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00607725846493511
"1100","Rubkona",Nov 2019,"SSD",21,108,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.000698238206609566
"1101","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1102","Rubkona",Nov 2019,"SSD",35,205,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00132535955884223
"1103","Rubkona",Nov 2019,"SSD",60,475,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00307095507536614
"1104","Rubkona",Nov 2019,"SSD",33,199,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00128656854736392
"1105","Rubkona",Nov 2019,"SSD",22,121,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.000782285398145902
"1106","Rubkona",Nov 2019,"SSD",60,240,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00155164045913237
"1107","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1108","Rubkona",Nov 2019,"SSD",50,285,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00184257304521969
"1109","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1110","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1111","Rubkona",Nov 2019,"SSD",68,600,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00387910114783092
"1112","Rubkona",Nov 2019,"SSD",30,155,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00100210112985632
"1113","Rubkona",Nov 2019,"SSD",20,74,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.000478422474899147
"1114","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1115","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1116","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1117","Rubkona",Nov 2019,"SSD",10,55,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.000355584271884501
"1118","Rubkona",Nov 2019,"SSD",31,290,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00187489888811828
"1119","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1120","Rubkona",Nov 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,14,2018,154675.007723246,0
"1121","Rubkona",Nov 2018,"SSD",21055,125695,NA,NA,NA,NA,NA,NA,NA,0,14,2018,154675.007723246,0.812639364627679
"1122","Rubkona",Nov 2018,"SSD",420,2095,NA,NA,NA,NA,NA,NA,NA,0,14,2018,154675.007723246,0.0135445281745096
"1123","Rubkona",Nov 2019,"SSD",750,5490,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.0354937755026529
"1124","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1125","Rubkona",Nov 2019,"SSD",40,240,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00155164045913237
"1126","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1127","Rubkona",Nov 2019,"SSD",30,142,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.000918053938319984
"1128","Rubkona",Nov 2019,"SSD",162,992,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00641344723108045
"1129","Rubkona",Nov 2019,"SSD",160,990,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00640051689392102
"1130","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1131","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1132","Rubkona",Nov 2019,"SSD",100,820,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00530143823536892
"1133","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1134","Rubkona",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0
"1135","Rubkona",Nov 2019,"SSD",36,448,NA,NA,NA,NA,NA,NA,NA,2,3,2019,154675.007723246,0.00289639552371375
